Number,Canonical SMILES,Toxicity Value,Category
25510,Cc1cc(C(=O)Nc2ccccc2)no1,999.985165,0
25511,C[N+](C)(C)CC(O)COc1cccc(OCC(O)C[N+](C)(C)C)c1,9.400548942,-1
25512,CC[N+](C)(CC)CCC(O)(c1ccccc1)c1ccccc1,113.9809013,0
25513,CC(=O)N1CCCC1C(=O)N1CCCC1C=O,766.9774677,0
25514,CC[N+]1(C)CCN(C(=O)C(c2ccccc2)c2ccccc2)CC1,125.0154579,0
25515,C[N+]1(CCN(Cc2ccccc2)c2ccccc2)CCCCC1,25.00185795,-1
25516,CN(C)CCC(=O)c1ccc(NC2=NCCN2)cc1,999.957747,0
25517,CCN(CC)CCC(=O)c1ccc(NC2=NCCN2)cc1,999.9826618,0
25518,O=C(CCN1CCN(c2ccccc2)CC1)c1ccc(NC2=NCCN2)cc1,1000.021193,0
25519,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(NC2=NCCN2)cc1,999.9101801,0
25520,Cc1ccc(N2CCN(CCC(=O)c3ccc(NC4=NCCN4)cc3)CC2)cc1,999.9514705,0
25521,Cc1ccc2c(c1)oc(=O)n2CCC(=O)c1ccc(NC2=NCCN2)cc1,499.9931395,0
25522,O=C(CCn1c(=O)oc2cc(Cl)ccc21)c1ccc(NC2=NCCN2)cc1,499.9701157,0
25523,O=C(CCn1c(=O)oc2cc([N+](=O)[O-])ccc21)c1ccc(NC2=NCCN2)cc1,500.0316151,0
25524,O=C(CCN1CCC(C(=O)c2ccccc2)CC1)c1ccc(NC2=NCCN2)cc1,999.9653903,0
25525,O=C(CCN(CCO)CCO)c1ccc(NC2=NCCN2)cc1,999.9906364,0
25526,CCCCc1c(CCC)[nH]c(=S)[nH]c1=O,139.9969073,0
25527,CCCCc1c(CCC)[nH]c(=O)[nH]c1=O,99.99667114,0
25528,CCSC(CN)c1ccc(OC)cc1,220.0000001,0
25529,CCCSC(CN)c1ccccc1,96.99950345,0
25530,CC1CSC(C)(c2ccccc2)S1,1500.235302,0
25531,CC(C)NC(C)C(=O)c1ccc2ccccc2c1,159.9973479,0
25532,CCN(CC)C(C)C(=O)c1ccc2ccccc2c1,159.9931077,0
25533,C[N+]1(CC#CC2(O)c3ccccc3-c3ccccc32)CCCC1,149.9935942,0
25534,CC1(C)COC(SCc2cccc(Br)c2)=N1,99.99966696,0
25535,CC1(C)COC(C=Cc2ccc(Cl)c([N+](=O)[O-])c2)=N1,199.9921626,0
25536,CC1(C)COC(C=Cc2ccc(Cl)c(Cl)c2)=N1,499.9833428,0
25537,CC1(C)COC(C=Cc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)=N1,159.9983519,0
25538,CC1(C)COC(C=Cc2cccc(Br)c2)=N1,309.9944673,0
25539,CC1(C)COC(C=Cc2cccc([N+](=O)[O-])c2)=N1,99.9975637,0
25540,CC1CC(C)(C)N=C(C=Cc2cccc([N+](=O)[O-])c2)O1,199.9927094,0
25541,COc1ccc(C=CC2=NC(C)(C)CO2)cc1OC,499.9980868,0
25542,CC1CC(C)(C)N=C(C=Cc2cccc3ccccc23)O1,250.015212,0
25543,CC1OC2CC(=O)OC2C2=C1C(=O)c1c(ccc(C3CC(N(C)C)C(O)C(C)O3)c1O)C2=O,10.00045904,-1
25544,C=CCOc1c(C)cc(Br)cc1C,649.9784352,0
25545,CC1(c2ccc(Br)cc2)OCC(CO)O1,724.984073,0
25546,N=C(N)NCCSC(=N)N,599.9851148,0
25547,COc1ccccc1CCCN,146.9946623,0
25548,CN(C)CC(=O)N(C#N)Cc1ccccc1,259.9976068,0
25549,O=C(NCCO)C(=O)c1c[nH]c2ccccc12,1777.931098,0
25550,Cc1ccc(C2CC(CCN3CCOCC3)=NN2c2ccccc2)o1,279.9678293,0
25551,O=C(C=Cc1ccccc1)N(Cc1ccccn1)c1ccccc1,400.0152674,0
25552,O=C(C=Cc1ccccc1)N(Cc1cccnc1)c1ccccc1,400.0152674,0
25553,CC(=O)OCn1cc2c3c(cccc31)C1CC(C)CN(C)C1C2,124.9947986,0
25554,C=CCOc1c(C)cc(C#N)cc1C,999.9893194,0
25555,O=c1oc2cc(O)ccc2c(-c2ccccc2)c1-c1ccc(O)cc1,1409.833535,0
25556,CCCc1cc(C(N)=O)cc(CCC)c1OCCN(CC)CC,200.0143535,0
25557,CCN(CC)CCN(Cc1ccccn1)C(=O)c1ccccc1,199.981376,0
25558,CCN(CC)CCN(Cc1cccnc1)C(=O)c1ccccc1,249.97672,0
25559,CCN(CC)CCN(Cc1ccncc1)C(=O)c1ccccc1,399.9627523,0
25560,CCCc1cc(C(N)=O)cc(CCC)c1OCC,649.9895726,0
25561,CCCc1cc(C(N)=O)cc(CCC)c1O,769.9652052,0
25562,CCCOc1c(CCC)cc(C(N)=O)cc1CCC,649.9728524,0
25563,CCCCCCCOc1ccccc1C(N)=O,1699.949432,0
25564,CCCC(C)C1(CC(O)CI)C(=O)NC(=O)NC1=O,1874.960754,0
25565,CC(Cc1ccccc1)NOC(C)C,64.99663724,0
25566,COc1ccc(C(CN)SC(C)C)cc1,139.9956513,0
25567,CCCSC(CN)c1ccc(OC)cc1,119.9962725,0
25568,COc1ccc(C2(C)OCC(CO)O2)cc1,1309.96495,0
25569,O=C(NN=Cc1ccccc1O)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,561.9571895,0
25570,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,999.8602462,0
25571,COc1cc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)ccc1O,561.925748,0
25572,COc1ccc(C(=O)Nc2ccc(C(=O)NN=CC=Cc3ccccc3)cc2)cc1,561.9296532,0
25573,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])cc2)cc1,561.9879115,0
25574,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccco3)cc2)cc1,562.0417586,0
25575,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)cc1,562.0121253,0
25576,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(N(C)C)cc3)cc2)cc(OC)c1OC,680.9528407,0
25577,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccco3)cc2)cc(OC)c1OC,561.9668177,0
25578,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1OC,825.0320296,0
25579,Cc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,561.9168168,0
25580,CN(C)c1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,562.0000002,0
25581,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(O)c(OC)c3)cc2)cc1,561.9504239,0
25582,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3O)cc2)cc1,561.9841243,0
25583,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(OC)c(OC)c3)cc2)cc1,562.0466749,0
25584,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(C)cc3)cc2)cc(OC)c1OC,562.0113025,0
25585,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3[N+](=O)[O-])cc2)cc(OC)c1OC,1000.08151,0
25586,COc1cc(C(=O)Nc2ccc(C(=O)NN=CC=Cc3ccccc3)cc2)cc(OC)c1OC,561.9975544,0
25587,O=C(N/N=C/c1ccco1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,562.0122242,0
25588,O=C(NN=Cc1cccc([N+](=O)[O-])c1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,561.9627844,0
25589,O=C(NN=CC=Cc1ccccc1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,681.0522721,0
25590,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2)cc1,999.90581,0
25591,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(N(C)C)cc3)cc2)cc1,562.0256386,0
25592,COc1ccc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccc(C)cc3)cc2)cc1,561.9434279,0
25593,COc1cc(C(=O)Nc2ccc(C(=O)N/N=C/c3ccccc3O)cc2)cc(OC)c1OC,825.0679138,0
25594,COc1cc(/C=N/NC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)ccc1O,562.0128927,0
25595,COc1ccc(/C=N/NC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)cc1OC,680.9779222,0
25596,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,510.9888044,0
25597,COCCN(CCOC)CC(C)C(O)(c1ccccc1)c1ccccc1,178.0029874,0
25598,CC=CCOc1c(CCC)cc(C(=O)O)cc1CCC,650.0564453,0
25599,CCCc1cc(C(=O)O)cc(CCC)c1OCC(=O)O,649.9999998,0
25600,CN(C)c1ccc(CNNC(=O)c2ccc(Cl)cc2)cc1,173.9925543,0
25601,C=CCc1cc(C(=O)O)cc(CC=C)c1O,769.9929439,0
25602,C=CCc1cc(C(=O)OCC)cc(CC=C)c1O,999.9756409,0
25603,C=CCc1cc(C(=O)O)cc(CC=C)c1OCCC,649.9925103,0
25604,CCCc1cc(C(=O)O)cc(CCC)c1OCCN(CC)CC,200.0242641,0
25605,COc1cc(OC)cc(C(=O)NNC(C)C)c1,299.991187,0
25606,CC(=O)OCC1=CC2C(=O)C3(C=C(C)C(OC(=O)c4ccccc4NC(=O)c4cccc(O)c4NC(=O)c4ccccc4N(C)C)C3(O)C1O)C1C(CC2C)C1(C)C,0.642001622,-1
25607,CN(C)c1ccc(CNNC(=O)c2ccccc2)cc1,304.9909409,0
25608,CCCOc1c(C)cc(C(=O)OCC)cc1C,649.9972499,0
25609,CCCc1cc(C(=O)O)cc(CCC)c1OCc1ccccc1,649.9812746,0
25610,CN1CCN(CCC(=O)c2cccs2)CC1,387.9902331,0
25611,Cc1c(Nc2ncnc3ccccc23)c(=O)n(C)n1-c1ccccc1,292.0185042,0
25612,CN(C)CCNC(=O)c1onc2c1CSc1c(F)cccc1-2,144.0103057,0
25613,CCOC(=O)c1c(Sc2ccc(C)cc2)oc2ccc(O)c(CN(C)C)c12,56.00217913,0
25614,CCN(CC)Cc1oc2cc(OC)ccc2c1-c1ccccc1,149.9956369,0
25615,Oc1ccc2oc(Br)c(-c3ccccc3)c2c1CNCc1ccccc1,245.0030004,0
25616,CCN(CC)Cc1cc2oc(-c3ccccc3)cc2c(Br)c1O,1010.059368,0
25617,C=CCc1cc(C(=O)OCC)cc(CCC)c1O,999.9919469,0
25618,C=CCOc1c(CC=C)cc(C(=O)O)cc1CC=C,259.9929546,0
25619,C=CCOc1c(CC=C)cc(C(=O)OCC)cc1CC=C,770.0779756,0
25620,C=CCOc1c(C(C)C)cc(C(=O)OCC)cc1C(C)C,999.9896684,0
25621,C=CCOc1c(C)cc(C(=O)OCC)cc1C,649.9861285,0
25622,C=CCOc1c(CCC)cc(C(=O)O)cc1CCC,769.9735847,0
25623,C=CCOc1c(CCC)cc(C(=O)Nc2ccc(C(=O)O)cc2)cc1CCC,650.0477094,0
25624,C=CCOc1c(CCC)cc(C(=O)OCCN(CC)CC)cc1CCC,149.9892124,0
25625,C=CCOc1c(CCC)cc(C(=O)OCC)cc1CCC,649.993285,0
25626,C=CCOc1c(CCC)cc(C(=O)OCCO)cc1CCC,229.9984986,0
25627,C=CCOc1c(CCC)cc(C(=O)OC)cc1CCC,230.0199728,0
25628,C[N+]1(CCN(Cc2ccccc2)CC2CCCCC2)CCCCC1,11.99810651,-1
25629,CC(C)CCOC1CC1(Cl)Cl,190.9951549,0
25630,CNC(=O)OCC(O)COc1ccccc1OC,779.9999994,0
25631,CCC1(c2ccccc2)COC(=S)N(C)C1=S,499.9943486,0
25632,CCN1C(=O)CC(Cc2ccccc2)C1=O,579.9786439,0
25633,CN1C(=O)C2CCc3ccccc3C2C1=O,499.9953543,0
25634,C=CCc1cc(CN)c(OCCN(C)C)c(OC)c1,69.99761701,0
25635,CC1=CCCC2C1(C)C(=O)C(O)C(C)C2(C)CC(O)C1(C(=O)C=O)CO1,99.9895729,0
25636,CNCCC=C1c2ccccc2CCc2sc(C)nc21,74.99261678,0
25637,CCc1nc2c(o1)CCc1ccccc1C2=CCCN(C)C,37.99820525,-1
25638,CNCCC=C1c2ccccc2CCc2oc(C)nc21,22.99914295,-1
25639,CCN(CC)CCNC(=O)C1Oc2ccccc2OC1c1ccccc1,74.98942028,0
25640,O=C(OCCOCCN1CCOCC1)C1Oc2ccccc2OC1c1ccccc1,250.0181394,0
25641,CCCCC1(CCCC)COC(=O)NC1=O,79.99859225,0
25642,CCCCCCCNNC(=O)c1cc(C)on1,184.9930428,0
25643,CCN(CC)CCOc1c(C(N)=O)cccc1-c1ccccc1,49.99791941,-1
25644,CCCc1cc(C(=O)OCC)cc(CCC)c1OCCN(CC)CC,199.9914168,0
25645,CCCc1cc(C(=O)O)cc(CCC)c1OCC,529.9830625,0
25646,CCCc1cc(C(=O)OCC)cc(CCC)c1OCC,770.0221268,0
25647,CCCc1cc(C(=O)O)cc(CCC)c1O,999.9820057,0
25648,CCCc1cc(C(=O)OCC)cc(CCC)c1O,999.9680438,0
25649,CCCc1cc(C(=O)OCC)cc(CCC)c1OC(=O)N(CC)CC,770.0638957,0
25650,CCCOc1c(CCC)cc(C(=O)O)cc1CCC,649.9877057,0
25651,C=C(C)Cc1c(CCC)cc(C(=O)OCC)cc1CCC,529.9430367,0
25652,CCC(C)(O)N(Cc1c(-c2ccc(OC)cc2)[nH]c2ccccc12)C1=NCCN1,999.9923556,0
25653,COC(=O)C1=C(C)NC(C)=C(C#N)C1c1ccccc1OC(F)F,4999.970087,1
25654,CCOC(=O)C1=C(C)NC(C)=C(C#N)C1c1ccccc1OC(F)F,4999.29668,1
25655,COc1ccc(NC(=O)C2=C(C)NC(C)=C(C(=O)Nc3ccc(OC)cc3)C2c2ccccc2OC(F)F)cc1,5000.236547,1
25656,COC(=O)C1=C(C)N(c2ccc(OC)cc2)C(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,5000.295684,1
25657,N=C(N)Nc1ccc(CCCC(=O)NC(CO)C(=O)NCCCCNCCCN)cc1,25.00154971,-1
25658,CCCCCCCCCCC(O)CC1(O)OC(CC(O)C(O)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)C(C)C(O)C(C)C(O)CC(O)C(C)C(O)C(O)CC(C)CC(C)C=C(C)C(=O)C2=C(O)CN(C)C2=O)C(O)C(O)C1O,26.00048209,-1
25659,CCC(CC)Oc1ccc(C(C)N)cc1,139.995273,0
25660,COc1ccccc1CCCNC(C)C,109.9962858,0
25661,N=C(N)SCCNCCSC(=N)N,150.0304941,0
25662,CCCCCCNC(=O)CN1CCCCC1,249.9955823,0
25663,CCCCN(CCCC)CCSC1=NCCS1,150.0005463,0
25664,CCC(C(=O)Nc1c(C)n(C)c(=O)n(C)c1=O)N(C)C,539.9923501,0
25665,CCN(C)C(C)CCC=C(C)C,50.99939753,0
25666,CCCCC(=O)NCCN(CC)CC,349.9895171,0
25667,CC(C)=CCNC(=O)CCC(NC(=O)C=Cc1ccco1)C(=O)NCC=C(C)C,599.9895393,0
25668,CCCCN(CCCC)C(=O)CCC(NC(=O)C=Cc1ccco1)C(=O)N(CCCC)CCCC,599.9987754,0
25669,CC1=C(C(=O)Nc2ccccc2)C(c2ccccc2OC(F)F)C(C(=O)Nc2ccccc2)=C(C)N1,4999.775294,1
25670,C=C(CN(C)C)C(=O)c1ccccc1,9.109614925,-1
25671,CCN(CCSC(=N)N)CCSC(=N)N,49.9981957,-1
25672,CC(N)c1ccc(OC2CCCC2)cc1,171.9991622,0
25673,CN(C)c1ccc(C=Cc2ccncn2)cc1,699.9844656,0
25674,COCCc1ccc(OCC(O)CNC(C)(C)C)s1,199.996521,0
25675,COCCc1ccc(OCC(O)CNC(C)C)s1,199.9941475,0
25676,Cc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)c2ccccc2)C3)cc1,39.95202045,-1
25677,C=CCOc1c(CCC)cc(C(=N)N)cc1CCC,64.99725402,0
25678,O=C(NCCO)C(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O,4999.719201,1
25679,CCCCCNC(=O)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,4999.986276,1
25680,O=C(N/N=C1/C(=O)N(CN2CCCCC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.9403217,0
25681,O=C(N/N=C1/C(=O)N(CN2CCOCC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1000.002201,0
25682,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.982595,0
25683,Cc1cccc(N2CCN(CN3C(=O)/C(=N/NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)c4ccccc43)CC2)c1,999.9264085,0
25684,CN1CCN(CN2C(=O)/C(=N/NC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3ccccc32)CC1,999.9101504,0
25685,O=C(N/N=C1/C(=O)N(CN(CCO)CCO)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.970366,0
25686,CCC(CO)(C(=O)OC1CN2CCC1CC2)c1ccccc1,241.9984049,0
25687,CCOC(=O)CC(C)Sc1c(C)c(C)cc(C)c1C,999.8823248,0
25688,CC(C(=O)NC(C#N)c1ccccc1)N(C)C,429.983268,0
25689,Nc1cc(Br)cc(Br)c1O,199.9999998,0
25690,CCCCC1(c2ccccc2)COC(=O)NC1=O,59.99902949,0
25691,CC(C)C1(c2ccccc2)COC(=O)N(C)C1=O,99.99838258,0
25692,CCCC1(c2ccccc2)COC(=O)N(C)C1=O,499.9919125,0
25693,C[N+](C)(CCO)CC(=O)Nc1cccc2c(NC(=O)C[N+](C)(C)CCO)cccc12,4.612581176,-1
25694,CCOC(=O)C(CC)(C(=O)NCCN1CCCCCCC1)c1ccccc1,119.9919898,0
25695,Cc1ccccc1NN=C(N)N(C)C,80.9974723,0
25696,CN(C)C(N)=NNc1c(Cl)cccc1Cl,72.99734142,0
25697,Cc1cccc(C)c1NN=C(N)N(C)C,115.0200643,0
25698,Cc1cccc(C)c1NN=C(N)N1CCCC1,104.9950286,0
25699,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccccc3)CC2)c2ccccc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.9754489,0
25700,CN(C)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2ccccc21,1000.092153,0
25701,CCN(CC)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2ccccc21,999.9636712,0
25702,O=C(N/N=C1/C(=O)N(CN2CCCCC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1000.05751,0
25703,O=C(N/N=C1/C(=O)N(CN2CCOCC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.9099919,0
25704,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.9096807,0
25705,Cc1cccc(N2CCN(CN3C(=O)/C(=N/NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)c4cc(Cl)ccc43)CC2)c1,1000.025951,0
25706,CN1CCN(CN2C(=O)/C(=N/NC(=O)c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)c3cc(Cl)ccc32)CC1,1000.025901,0
25707,O=C(N/N=C1/C(=O)N(CN2CCN(c3ccccc3)CC2)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,999.8971548,0
25708,O=C(N/N=C1/C(=O)N(CN(CCO)CCO)c2ccc(Cl)cc21)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1000.080891,0
25709,CN(C)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2cc(Cl)ccc21,999.9843344,0
25710,CCN(CC)CN1C(=O)/C(=N/NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c2cc(Cl)ccc21,1000.082129,0
25711,CCN(CC)C(C)CC(=O)Nc1ccc(Cl)cc1Cl,174.9809552,0
25712,O=CNC=Cc1cc(O)ccc1O,199.9944191,0
25713,CCN(CC)COC(=O)NC1CC2C=CC1C2,149.9993707,0
25714,Cc1oc2ccc(CN)cc2c(=O)c1C,219.9989177,0
25715,COC(=O)c1cc(=O)c2ccc(OC)c(CN3CCN(C)CC3)c2o1,300.0147233,0
25716,CCOC(=O)c1cc(=O)c2ccc(OC)c(CN3CCCCC3)c2o1,300.0043426,0
25717,CCN(CC)Cc1ccc2oc(C)c(C)c(=O)c2c1,149.9947946,0
25718,COc1ccccc1N1CCN(CCCc2oc3cc(F)ccc3c(=O)c2C)CC1,225.0060292,0
25719,CCCOc1cc(C=NOCCN(CC)CC)c2ccccc2n1,43.41420092,-1
25720,CC(C)NCCCCCSC(=N)N,299.992624,0
25721,CSC(CN)c1ccccc1,159.9933047,0
25722,CCCCCCCCCNNC(=O)c1cc(C)on1,349.9960726,0
25723,Cc1oc2ccc(CN3CCOCC3)cc2c(=O)c1C,499.9963412,0
25724,CCN(CC)CCN(Cc1ccccn1)C(=O)C=Cc1ccccc1,100.0097787,0
25725,CCN(CC)CCN(Cc1ccncc1)C(=O)C=Cc1ccccc1,200.0195575,0
25726,CN1CCCCC1CN(C(=O)C=Cc1ccccc1)c1ccccc1,200.0221251,0
25727,CN1CCCC(CN(C(=O)C=Cc2ccccc2)c2ccccc2)C1,190.0210187,0
25728,CCCCNC(C)CS,119.9942969,0
25729,N=C(N)NCCCCSC(=N)N,239.9898566,0
25730,CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,410.0013692,0
25731,CCC1(CC)C(=O)NC(=NCc2ccccc2)NC1=O,61.99863906,0
25732,CCN(CC)C(C)C(=O)NC(C#N)c1ccccc1,239.997224,0
25733,CCCC(C(=O)NC(C#N)c1ccccc1)N(C)C,429.9950265,0
25734,CCn1c(C)c(C(=O)C(=O)N(C)C)c2ccccc21,999.9961294,0
25735,CCCCCCCNC(=O)CN1CCCCC1,219.9899332,0
25736,CCCCNCCCc1ccccc1OC,71.99869879,0
25737,CCCCNC(C)Cc1ccccc1OC,68.99875311,0
25738,Cc1ccc(C=C2CSc3ccccc3C2=O)cc1,240.0315356,0
25739,O=C1C(=Cc2ccc(Cl)cc2)CSc2ccccc21,221.0131004,0
25740,O=C(O)CN1C(=O)C(=Cc2ccc(N(CCCl)CCCl)cc2)SC1=S,199.9737692,0
25741,CN(CCCl)c1ccc(C=C2SC(=S)N(CC(=O)O)C2=O)cc1,350.0160427,0
25742,O=C(O)CCC(C(=O)O)N1C(=O)C(=Cc2ccc(N(CCCl)CCCl)cc2)SC1=S,199.9926745,0
25743,O=c1sc2ccccc2c2[nH]c(CN3CCCCC3)nc12,100.0003341,0
25744,Cn1c(CN2CCCCC2)nc2c(=O)sc3ccccc3c21,219.9817503,0
25745,CCCCn1c(CN2CCCCC2)nc2c(=O)sc3ccccc3c21,999.9803109,0
25746,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)C(=Cc2ccc(N(CCCl)CCCl)cc2)SC1=S,199.9938017,0
25747,C=C1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc2ccccc2)OC)C(C)C(=O)NC(C(=O)O)CCC(=O)N1C,0.032500359,-1
25748,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,3.299888353,-1
25749,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(=O)c1cccs1,637.9999995,0
25750,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(=O)c1ccc(O)c(O)c1,404.9907759,0
25751,C=CCc1cc(C(C)C)c(O)c(C(=O)O)c1C,199.9957318,0
25752,C=CCOC(=O)c1c(C)c(CC=C)cc(C(C)C)c1O,649.9763078,0
25753,CCN(CC)CCOc1ccccc1OCC(O)CO,419.9881422,0
25754,CCCCC(SCCN(C)C)c1ccccc1,179.9720806,0
25755,CN(C)c1ccc(CNNC(=O)c2ccncc2)cc1,179.9960051,0
25756,COc1ccccc1CC(C)NCc1ccco1,95.99921727,0
25757,COc1ccccc1CCCNCc1ccco1,104.9991439,0
25758,CCCCN1C(=O)CC(Cc2ccccc2)C1=O,719.9941305,0
25759,CCN(CC)CC(=O)N(C#N)Cc1ccccc1,219.9946194,0
25760,CNc1ncnc2c1ncn2Cc1ccccc1F,119.999067,0
25761,CCCCOC=CC#CCN(CC)CC,114.9983519,0
25762,FCCNCCBr,5.999823557,-1
25763,CC(COc1ccccc1)C(=O)OCCN1CCO[Si](C)(C)OCC1,2069.898617,1
25764,CC1(C)CC2(CC3(C1)OCCS3)OCCS2,1499.861764,0
25765,Cc1nc2ncccc2c(=O)n1CN1CCCCC1,399.9922576,0
25766,O=c1[nH]c2ncccc2c(=O)n(CN2CCOCC2)c1=O,299.9906983,0
25767,O=c1[nH]c2ncccc2c(=O)n(CN2CCCCC2)c1=O,299.9927163,0
25768,O=c1[nH]c2ncccc2c(=O)n(CC(O)CN2CCOCC2)c1=O,599.9964107,0
25769,O=c1nc(C=Cc2ccccc2)[nH]c2ncccc12,399.9951861,0
25770,CC(C)CC(NC(=O)c1cccnc1)C(=O)O,549.9976721,0
25771,COc1ccccc1CC(C)NC(CO)NC(C)Cc1ccccc1OC,61.99850212,0
25772,CC(OCCO)n1ccc2ccccc21,1853.936773,0
25773,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)CCC(=O)O,191.9983415,0
25774,CN(CCCC(=O)c1ccc(F)cc1)CN1CCc2c([nH]c3ccccc23)C1,600.0332035,0
25775,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,23.99906543,-1
25776,CC1Cc2[nH]c3ccccc3c2CCNC(CCCC(=O)c2ccc(F)cc2)CN1,499.9595127,0
25777,CCC1(CC)N=CC(C)S1,1499.980926,0
25778,CN(C)CCC(O)c1c[nH]c2ccccc12,766.9648644,0
25779,CCOC(=O)N(CC(=O)N(C)C)c1ccccc1,369.9881744,0
25780,CCC1(c2ccc(OC)cc2)OCC(CO)O1,674.9915024,0
25781,O=C1NC(=O)C(c2ccccc2)(C2CCCCC2)CO1,79.99941466,0
25782,CC[N+](CC)(CC)CCCCCCS(=O)(=O)CCCCCC[N+](CC)(CC)CC,2.300132251,-1
25783,CC[N+](CC)(CC)CC(O)COc1ccc(OCC(O)C[N+](CC)(CC)CC)cc1,0.4499557,-1
25784,CCN(CC)CCOC(=O)C1(Sc2ccccc2)CCCC1,240.0104517,0
25785,O=[N+]([O-])CC1=NCCN1Cc1ccc(Cl)nc1,6.999807606,-1
25786,O=C(C1CCCCC1)N1N=CCC1c1ccccc1,629.977882,0
25787,Cc1cc(C(C)N)ccc1OC1CCCCC1,79.99828583,0
25788,COc1ccccc1CCCN1CCCCC1,63.99862867,0
25789,COc1ccc(C)cc1CC(C)N1CCOCC1,189.9969523,0
